ID,tags,text,tokens,ner_tags
NCT02680535,"1:37:chronic_disease,,,,,,,,,","acute or chronic hepatic dysfunction as evidenced by clinically significant abnormalities in albumin, total protein, or prothrombin time, or evidence of hepatic injury with clinically important (> grade 1) changes in AST, ALT, ALP, bilirubin, or GGT values","['acute' 'or' 'chronic' 'hepatic' 'dysfunction' 'as' 'evidenced' 'by'
 'clinically' 'significant' 'abnormalities' 'in' 'albumin' ',' 'total'
 'protein' ',' 'or' 'prothrombin' 'time' ',' 'or' 'evidence' 'of'
 'hepatic' 'injury' 'with' 'clinically' 'important' '(' '>' 'grade' '1'
 ')' 'changes' 'in' 'AST' ',' 'ALT' ',' 'ALP' ',' 'bilirubin' ',' 'or'
 'GGT' 'values']","[2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02680145,9:27:chronic_disease,Have an isolated rectocele,['Have' 'an' 'isolated' 'rectocele'],[0. 0. 2. 2.]
NCT02678351,9:49:treatment,Planned prostatectomy with lymph node dissection,['Planned' 'prostatectomy' 'with' 'lymph' 'node' 'dissection'],[0. 1. 1. 1. 1. 1.]
NCT02674529,43:70:treatment,Have a medical condition that contradicts treatment with escitalopram,"['Have' 'a' 'medical' 'condition' 'that' 'contradicts' 'treatment' 'with'
 'escitalopram']",[0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT02672098,21:36:chronic_disease,Patients with known acute hepatitis,['Patients' 'with' 'known' 'acute' 'hepatitis'],[0. 0. 0. 2. 2.]
NCT02670837,14:52:chronic_disease,Diagnosis of Dystrophic Epidermolysis Bullosa (DEB),['Diagnosis' 'of' 'Dystrophic' 'Epidermolysis' 'Bullosa' '(' 'DEB' ')'],[0. 0. 2. 2. 2. 2. 0. 0.]
NCT02670837,26:60:treatment,Skin Graft Donor (either hematopoietic cell transplantation donor for the EB patient [Arm A] or EB patient herself/himself [Arm B]),"['Skin' 'Graft' 'Donor' '(' 'either' 'hematopoietic' 'cell'
 'transplantation' 'donor' 'for' 'the' 'EB' 'patient' '[' 'Arm' 'A' ']'
 'or' 'EB' 'patient' 'herself/himself' '[' 'Arm' 'B' ']' ')']","[0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT02669173,"39:61:chronic_disease,",Electrocardiogram without evidence of acute cardiac ischemia within 14 days prior study registration,"['Electrocardiogram' 'without' 'evidence' 'of' 'acute' 'cardiac'
 'ischemia' 'within' '14' 'days' 'prior' 'study' 'registration']",[0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT02667418,",86:97:chronic_disease,",Current episode represents the first recurrent episode of CDI within 3 months of the primary CDI episode in a patient who has not had CDI in the 3 months prior to the primary episode,"['Current' 'episode' 'represents' 'the' 'first' 'recurrent' 'episode' 'of'
 'CDI' 'within' '3' 'months' 'of' 'the' 'primary' 'CDI' 'episode' 'in' 'a'
 'patient' 'who' 'has' 'not' 'had' 'CDI' 'in' 'the' '3' 'months' 'prior'
 'to' 'the' 'primary' 'episode']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02667418,1:11:treatment,vancomycin,['vancomycin'],[1.]
NCT02665962,22:40:cancer,Newly diagnosed with Endometrial Cancer,['Newly' 'diagnosed' 'with' 'Endometrial' 'Cancer'],[0. 0. 0. 3. 3.]
NCT02665338,1:17:chronic_disease,Major Depression,['Major' 'Depression'],[2. 2.]
NCT02664909,21:49:treatment,Patients undergoing hip hemiarthroplasty surgery for a displaced femoral neck fracture,"['Patients' 'undergoing' 'hip' 'hemiarthroplasty' 'surgery' 'for' 'a'
 'displaced' 'femoral' 'neck' 'fracture']",[0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0.]
NCT02664168,48:86:treatment,Skin integrity issues that preclude the use of Negative Pressure Wound Therapy (NPWT),"['Skin' 'integrity' 'issues' 'that' 'preclude' 'the' 'use' 'of' 'Negative'
 'Pressure' 'Wound' 'Therapy' '(' 'NPWT' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 0.]
NCT02663908,"1:29:chronic_disease,",Acute cardiovascular disease in the previous 30 days,['Acute' 'cardiovascular' 'disease' 'in' 'the' 'previous' '30' 'days'],[2. 2. 2. 0. 0. 0. 0. 0.]
NCT02663596,76:86:allergy_name,History of any moderate or severe hypersensitivity or allergic reaction to vancomcyin (a history of mild rash followed by uneventful re-exposure and/or red man syndrome is not a contraindication),"['History' 'of' 'any' 'moderate' 'or' 'severe' 'hypersensitivity' 'or'
 'allergic' 'reaction' 'to' 'vancomcyin' '(' 'a' 'history' 'of' 'mild'
 'rash' 'followed' 'by' 'uneventful' 're-exposure' 'and/or' 'red' 'man'
 'syndrome' 'is' 'not' 'a' 'contraindication' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"
NCT02660528,"1:32:chronic_disease,",Active drug or alcohol disorder in the last three months,"['Active' 'drug' 'or' 'alcohol' 'disorder' 'in' 'the' 'last' 'three'
 'months']",[2. 2. 2. 2. 2. 0. 0. 0. 0. 0.]
NCT02660528,1:10:chronic_disease,hypomania,['hypomania'],[2.]
NCT02657993,"1:22:treatment,",Bone fracture/surgery of an extremity during the preceding 6 months,"['Bone' 'fracture/surgery' 'of' 'an' 'extremity' 'during' 'the'
 'preceding' '6' 'months']",[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02656550,14:45:chronic_disease,Subject with Diabetes Mellitus Type I and II by medical history,"['Subject' 'with' 'Diabetes' 'Mellitus' 'Type' 'I' 'and' 'II' 'by'
 'medical' 'history']",[0. 0. 2. 2. 2. 2. 2. 2. 0. 0. 0.]
NCT02655614,"18:27:treatment,,,","Currently taking edaravone unless after completion of at least the second 14-day drug-treatment period, as long as Day 1 occurs during a drug-free period at least 24 hours after the last edaravone dose and at least 5 days prior to the first dose of the next cycle","['Currently' 'taking' 'edaravone' 'unless' 'after' 'completion' 'of' 'at'
 'least' 'the' 'second' '14-day' 'drug-treatment' 'period' ',' 'as' 'long'
 'as' 'Day' '1' 'occurs' 'during' 'a' 'drug-free' 'period' 'at' 'least'
 '24' 'hours' 'after' 'the' 'last' 'edaravone' 'dose' 'and' 'at' 'least'
 '5' 'days' 'prior' 'to' 'the' 'first' 'dose' 'of' 'the' 'next' 'cycle']","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02650206,1:11:chronic_disease,Gallstones,['Gallstones'],[2.]
NCT02650206,31:55:cancer,Personal or family history of medullary thyroid cancer,['Personal' 'or' 'family' 'history' 'of' 'medullary' 'thyroid' 'cancer'],[0. 0. 0. 0. 0. 3. 3. 3.]
NCT02646930,13:62:treatment,Patients on monoclonal antibody preparations directed to TNFα,"['Patients' 'on' 'monoclonal' 'antibody' 'preparations' 'directed' 'to'
 'TNFα']",[0. 0. 1. 1. 1. 1. 1. 1.]
NCT02646787,60:85:treatment,Any face/head/neck injuries that interfere with the use of Virtual Reality equipment,"['Any' 'face/head/neck' 'injuries' 'that' 'interfere' 'with' 'the' 'use'
 'of' 'Virtual' 'Reality' 'equipment']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT02645539,1:29:chronic_disease,Severe end-organ dysfunction or failure,['Severe' 'end-organ' 'dysfunction' 'or' 'failure'],[2. 2. 2. 0. 0.]
NCT02641093,1:15:cancer,Nasopharyngeal,['Nasopharyngeal'],[3.]
NCT02640950,"17:34:chronic_disease,",The patient has attempted suicide within the past 12 months prior to Screening,"['The' 'patient' 'has' 'attempted' 'suicide' 'within' 'the' 'past' '12'
 'months' 'prior' 'to' 'Screening']",[0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02640638,1:24:chronic_disease,Pregestational diabetes,['Pregestational' 'diabetes'],[2. 2.]
NCT02639390,19:54:treatment,Receiving oral or injected antispasticity medications during study treatment,"['Receiving' 'oral' 'or' 'injected' 'antispasticity' 'medications'
 'during' 'study' 'treatment']",[0. 0. 0. 1. 1. 1. 0. 0. 0.]
NCT02639065,1:24:chronic_disease,Ventricular arrhythmias requiring medication(s),['Ventricular' 'arrhythmias' 'requiring' 'medication' '(' 's' ')'],[2. 2. 0. 0. 0. 0. 0.]
NCT02638454,",,,,,,158:176:chronic_disease,,","10 subjects with Normal Muscle Mass and 10 subjects with Low Muscle Mass as determined by DXA scan (70-85 years of age cohort) Low Muscle Mass is defined as Class I Sarcopenia, Skeletal Muscle Index within 1 to 2 standard deviations from the sex-specific mean of young adults","['10' 'subjects' 'with' 'Normal' 'Muscle' 'Mass' 'and' '10' 'subjects'
 'with' 'Low' 'Muscle' 'Mass' 'as' 'determined' 'by' 'DXA' 'scan' '('
 '70-85' 'years' 'of' 'age' 'cohort' ')' 'Low' 'Muscle' 'Mass' 'is'
 'defined' 'as' 'Class' 'I' 'Sarcopenia' ',' 'Skeletal' 'Muscle' 'Index'
 'within' '1' 'to' '2' 'standard' 'deviations' 'from' 'the' 'sex-specific'
 'mean' 'of' 'young' 'adults']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT02638454,13:28:chronic_disease,Significant immune disorder,['Significant' 'immune' 'disorder'],[0. 2. 2.]
NCT02636530,"1:21:treatment,",anti-resorptive drug use in the last 2 years,['anti-resorptive' 'drug' 'use' 'in' 'the' 'last' '2' 'years'],[1. 1. 0. 0. 0. 0. 0. 0.]
NCT02635919,21:42:treatment,Recently prescribed varenicline (Chantix) with the intention to quit smoking in the next 3 months,"['Recently' 'prescribed' 'varenicline' '(' 'Chantix' ')' 'with' 'the'
 'intention' 'to' 'quit' 'smoking' 'in' 'the' 'next' '3' 'months']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02634957,15:55:chronic_disease,Patients with benign mid membranous vocal fold lesions,['Patients' 'with' 'benign' 'mid' 'membranous' 'vocal' 'fold' 'lesions'],[0. 0. 2. 2. 2. 2. 2. 2.]
NCT02634957,1:28:chronic_disease,Sub-epithelial fibrous mass,['Sub-epithelial' 'fibrous' 'mass'],[2. 2. 2.]
NCT02632721,1:34:cancer,"Acute promyelocytic leukemia (APL, French-American-British (FAB) subtype M3), according to WHO classification","['Acute' 'promyelocytic' 'leukemia' '(' 'APL' ','
 'French-American-British' '(' 'FAB' ')' 'subtype' 'M3' ')' ','
 'according' 'to' 'WHO' 'classification']",[3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02632422,1:24:chronic_disease,pulmonary complications,['pulmonary' 'complications'],[2. 2.]
NCT02629731,14:30:chronic_disease,diagnosis of ankle OA or PTTD [non-control subjects only],"['diagnosis' 'of' 'ankle' 'OA' 'or' 'PTTD' '[' 'non-control' 'subjects'
 'only' ']']",[0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0.]
NCT02628535,28:49:treatment,"Patients with prior immune checkpoint inhibitors must have related toxicities reduced to Grade 0, 1, or baseline","['Patients' 'with' 'prior' 'immune' 'checkpoint' 'inhibitors' 'must'
 'have' 'related' 'toxicities' 'reduced' 'to' 'Grade' '0' ',' '1' ',' 'or'
 'baseline']",[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02624765,5:30:chronic_disease,Any maternal-fetal conditions associated with high odds of premature delivery or death,"['Any' 'maternal-fetal' 'conditions' 'associated' 'with' 'high' 'odds'
 'of' 'premature' 'delivery' 'or' 'death']",[0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02624765,1:4:chronic_disease,SVT with fetal hydrops (irrespective of duration),['SVT' 'with' 'fetal' 'hydrops' '(' 'irrespective' 'of' 'duration' ')'],[2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02624765,1:20:chronic_disease,sick sinus syndrome,['sick' 'sinus' 'syndrome'],[2. 2. 2.]
NCT02624518,1:23:treatment,Post-radiation therapy,['Post-radiation' 'therapy'],[1. 1.]
NCT02624258,",29:41:treatment,,",Are more than 6 months from transplant 6) Karnofsky performance status ≥ 50 at screening,"['Are' 'more' 'than' '6' 'months' 'from' 'transplant' '6' ')' 'Karnofsky'
 'performance' 'status' '≥' '50' 'at' 'screening']",[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02624258,",,81:98:chronic_disease,",Must have a minimum level of pulmonary reserve defined as ≤ Grade 1 dyspnea and pulse oxygenation > 94% on room air,"['Must' 'have' 'a' 'minimum' 'level' 'of' 'pulmonary' 'reserve' 'defined'
 'as' '≤' 'Grade' '1' 'dyspnea' 'and' 'pulse' 'oxygenation' '>' '94' '%'
 'on' 'room' 'air']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT02622295,1:30:treatment,Anti-osteoporosis medications,['Anti-osteoporosis' 'medications'],[1. 1.]
NCT02622295,1:16:chronic_disease,Pressure ulcers,['Pressure' 'ulcers'],[2. 2.]
NCT02620761,25:37:treatment,No previous exposure to indomethacin,['No' 'previous' 'exposure' 'to' 'indomethacin'],[0. 0. 0. 0. 1.]
NCT02620579,21:44:treatment,previous history of upper-extremity surgery,['previous' 'history' 'of' 'upper-extremity' 'surgery'],[0. 0. 0. 1. 1.]
NCT02615873,24:32:treatment,Has a good response to Levodopa in the opinion of the investigator,"['Has' 'a' 'good' 'response' 'to' 'Levodopa' 'in' 'the' 'opinion' 'of'
 'the' 'investigator']",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
NCT02615249,"1:58:treatment,",Treatment with ultraviolet (UV) light (including tanning) during the 3 weeks prior to inclusion in this study,"['Treatment' 'with' 'ultraviolet' '(' 'UV' ')' 'light' '(' 'including'
 'tanning' ')' 'during' 'the' '3' 'weeks' 'prior' 'to' 'inclusion' 'in'
 'this' 'study']",[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02613936,",21:49:chronic_disease",less than 1 week of post-traumatic amnesia (PTA),['less' 'than' '1' 'week' 'of' 'post-traumatic' 'amnesia' '(' 'PTA' ')'],[0. 0. 0. 0. 0. 2. 2. 2. 0. 0.]
NCT02611063,1:24:chronic_disease,Active hemolytic anemia,['Active' 'hemolytic' 'anemia'],[2. 2. 2.]
NCT02608840,10:41:chronic_disease,unstable medical or psychiatric disorder,['unstable' 'medical' 'or' 'psychiatric' 'disorder'],[0. 2. 2. 2. 2.]
NCT02607748,17:33:chronic_disease,Patients in the asymptomatic CAD group,['Patients' 'in' 'the' 'asymptomatic' 'CAD' 'group'],[0. 0. 0. 2. 2. 0.]
NCT02606396,20:43:chronic_disease,Prior diagnosis of oropharyngeal dysphagia,['Prior' 'diagnosis' 'of' 'oropharyngeal' 'dysphagia'],[0. 0. 0. 2. 2.]
NCT02606045,45:49:chronic_disease,Willingness to comply with randomization to rVWF or TA study arms,"['Willingness' 'to' 'comply' 'with' 'randomization' 'to' 'rVWF' 'or' 'TA'
 'study' 'arms']",[0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
NCT02603757,"27:52:treatment,","Patients taking high-dose Vitamin D supplementation (50,000 IU weekly) prior to enrollment","['Patients' 'taking' 'high-dose' 'Vitamin' 'D' 'supplementation' '('
 '50,000' 'IU' 'weekly' ')' 'prior' 'to' 'enrollment']",[0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02600273,"1:19:chronic_disease,,",Acute intoxication as measured by breath alcohol level (BAL) > 0,"['Acute' 'intoxication' 'as' 'measured' 'by' 'breath' 'alcohol' 'level'
 '(' 'BAL' ')' '>' '0']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02599922,13:32:chronic_disease,Evidence of degenerative myopia regardless of the refractive error in the study eye,"['Evidence' 'of' 'degenerative' 'myopia' 'regardless' 'of' 'the'
 'refractive' 'error' 'in' 'the' 'study' 'eye']",[0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02597985,1:21:chronic_disease,Advanced Parkinson's,"['Advanced' 'Parkinson' ""'s""]",[2. 2. 0.]
NCT02595866,1:25:chronic_disease,Active tuberculosis (TB),['Active' 'tuberculosis' '(' 'TB' ')'],[2. 2. 2. 0. 0.]
NCT02595372,1:22:treatment,Esomeprazole (Nexium),['Esomeprazole' '(' 'Nexium' ')'],[1. 1. 0. 0.]
NCT02595372,7:28:chronic_disease,Prior osteoporotic fracture,['Prior' 'osteoporotic' 'fracture'],[0. 2. 2.]
NCT02594384,1:27:cancer,mantle cell lymphoma (MCL),['mantle' 'cell' 'lymphoma' '(' 'MCL' ')'],[3. 3. 3. 3. 0. 0.]
NCT02594111,8:32:treatment,Use of anti-inflammatory agents,['Use' 'of' 'anti-inflammatory' 'agents'],[0. 0. 1. 1.]
NCT02594111,1:10:treatment,ritonavir,['ritonavir'],[1.]
NCT02593526,6:28:treatment,Post kidney transplantation,['Post' 'kidney' 'transplantation'],[0. 1. 1.]
NCT02593123,1:22:cancer,Multiple myeloma (MM),['Multiple' 'myeloma' '(' 'MM' ')'],[3. 3. 3. 0. 0.]
NCT02593123,1:59:treatment,Previous therapy with rabbit anti-thymocyte globulin (ATG),"['Previous' 'therapy' 'with' 'rabbit' 'anti-thymocyte' 'globulin' '('
 'ATG' ')']",[1. 1. 1. 1. 1. 1. 1. 0. 0.]
NCT02593123,9:44:treatment,revious myeloablative autologous transplant is permitted but not required,"['revious' 'myeloablative' 'autologous' 'transplant' 'is' 'permitted'
 'but' 'not' 'required']",[0. 1. 1. 1. 0. 0. 0. 0. 0.]
NCT02593110,18:38:treatment,Currently taking aliskiren (Tekturna),['Currently' 'taking' 'aliskiren' '(' 'Tekturna' ')'],[0. 0. 1. 1. 0. 0.]
NCT02593110,"1:19:treatment,",orthopedic surgery during the past 3 months,['orthopedic' 'surgery' 'during' 'the' 'past' '3' 'months'],[1. 1. 0. 0. 0. 0. 0.]
NCT02592707,65:89:treatment,Documentation of progressive disease based on RECIST v1.1 under prior anti-tumor therapy within 6 months of entry in the study (although the progression might have occurred more than 6 months before study entry),"['Documentation' 'of' 'progressive' 'disease' 'based' 'on' 'RECIST' 'v1.1'
 'under' 'prior' 'anti-tumor' 'therapy' 'within' '6' 'months' 'of' 'entry'
 'in' 'the' 'study' '(' 'although' 'the' 'progression' 'might' 'have'
 'occurred' 'more' 'than' '6' 'months' 'before' 'study' 'entry' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02592551,1:17:chronic_disease,N3 nodal disease,['N3' 'nodal' 'disease'],[2. 2. 2.]
NCT02592551,23:26:cancer,Surgically resectable MPM with no disease extension beyond the ipsilateral hemithorax,"['Surgically' 'resectable' 'MPM' 'with' 'no' 'disease' 'extension'
 'beyond' 'the' 'ipsilateral' 'hemithorax']",[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02591147,39:49:treatment,"The approximal lesion detected in the radiograph has advanced dentine lesion (RB4, RC5, or RC6)","['The' 'approximal' 'lesion' 'detected' 'in' 'the' 'radiograph' 'has'
 'advanced' 'dentine' 'lesion' '(' 'RB4' ',' 'RC5' ',' 'or' 'RC6' ')']",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02589977,1:15:chronic_disease,symptomatic HF,['symptomatic' 'HF'],[2. 2.]
NCT02589938,21:36:cancer,have a diagnosis of head/neck cance,['have' 'a' 'diagnosis' 'of' 'head/neck' 'cance'],[0. 0. 0. 0. 3. 3.]
NCT02589353,69:91:chronic_disease,"has a history of taste or smell loss or other oral disorders (e.g., burning mouth syndrome)","['has' 'a' 'history' 'of' 'taste' 'or' 'smell' 'loss' 'or' 'other' 'oral'
 'disorders' '(' 'e.g.' ',' 'burning' 'mouth' 'syndrome' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 0.]
NCT02589340,16:26:chronic_disease,Mild to Severe dyskinesia,['Mild' 'to' 'Severe' 'dyskinesia'],[0. 0. 0. 2.]
NCT02588612,",,,,89:114:chronic_disease",Corrected QT interval (QTc) >450 milliseconds (msec) or QTc >480 msec for subjects with Bundle Branch Block (BBB),"['Corrected' 'QT' 'interval' '(' 'QTc' ')' '>' '450' 'milliseconds' '('
 'msec' ')' 'or' 'QTc' '>' '480' 'msec' 'for' 'subjects' 'with' 'Bundle'
 'Branch' 'Block' '(' 'BBB' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2.
 0. 0.]"
NCT02588326,"1:16:chronic_disease,",Acute sinusitis within the last six weeks prior to enrollment,"['Acute' 'sinusitis' 'within' 'the' 'last' 'six' 'weeks' 'prior' 'to'
 'enrollment']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02588326,1:15:chronic_disease,ear infections,['ear' 'infections'],[2. 2.]
NCT02588027,47:58:treatment,Patients with rotator cuff tears that require open repair,"['Patients' 'with' 'rotator' 'cuff' 'tears' 'that' 'require' 'open'
 'repair']",[0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02587403,1:24:chronic_disease,Enterocutaneous fistula,['Enterocutaneous' 'fistula'],[2. 2.]
NCT02585973,1:20:chronic_disease,HPV/p16 (+) disease,['HPV/p16' '(' '+' ')' 'disease'],[2. 2. 2. 0. 0.]
NCT02585791,19:51:chronic_disease,Other concomitant inflammatory pulmonary disorders,['Other' 'concomitant' 'inflammatory' 'pulmonary' 'disorders'],[0. 0. 2. 2. 2.]
NCT02584933,",,,,,211:230:treatment","Women of child-bearing potential, defined as all women physiologically capable of becoming pregnant, unless they are using highly effective methods of contraception during dosing and for 3 months afer stopping ceritinib treatment","['Women' 'of' 'child-bearing' 'potential' ',' 'defined' 'as' 'all' 'women'
 'physiologically' 'capable' 'of' 'becoming' 'pregnant' ',' 'unless'
 'they' 'are' 'using' 'highly' 'effective' 'methods' 'of' 'contraception'
 'during' 'dosing' 'and' 'for' '3' 'months' 'afer' 'stopping' 'ceritinib'
 'treatment']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT02584647,77:103:treatment,these patients are at increased risk of lethal infections when treated with marrow suppressive therapy,"['these' 'patients' 'are' 'at' 'increased' 'risk' 'of' 'lethal'
 'infections' 'when' 'treated' 'with' 'marrow' 'suppressive' 'therapy']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT02584309,1:13:cancer,Fibrosarcoma,['Fibrosarcoma'],[3.]
NCT02584309,1:40:cancer,Malignant peripheral nerve sheath tumor,['Malignant' 'peripheral' 'nerve' 'sheath' 'tumor'],[3. 3. 3. 3. 3.]
NCT02584309,"1:23:chronic_disease,,",Systolic heart failure defined as left ventricular ejection fraction ≤ 45%,"['Systolic' 'heart' 'failure' 'defined' 'as' 'left' 'ventricular'
 'ejection' 'fraction' '≤' '45' '%']",[2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
