ID,tags,text,tokens,ner_tags
NCT02433977,"29:42:treatment,",Use of mouthwash containing chlorhexidine (lowers NO) within 1 week prior to screening and throughout the study,"['Use' 'of' 'mouthwash' 'containing' 'chlorhexidine' '(' 'lowers' 'NO' ')'
 'within' '1' 'week' 'prior' 'to' 'screening' 'and' 'throughout' 'the'
 'study']",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02402907,12:25:allergy_name,allergy to chlorhexidine,['allergy' 'to' 'chlorhexidine'],[0. 0. 4.]
NCT02252588,"16:29:treatment,",Current use of chlorhexidine or over-the-counter mouth washes in the last 2 months,"['Current' 'use' 'of' 'chlorhexidine' 'or' 'over-the-counter' 'mouth'
 'washes' 'in' 'the' 'last' '2' 'months']",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02252588,33:46:allergy_name,Known allergy or sensitivity to chlorhexidine,['Known' 'allergy' 'or' 'sensitivity' 'to' 'chlorhexidine'],[0. 0. 0. 0. 0. 4.]
NCT02370693,1:20:chronic_disease,Psychiatric illness likely to interfere with participation in this clinical study,"['Psychiatric' 'illness' 'likely' 'to' 'interfere' 'with' 'participation'
 'in' 'this' 'clinical' 'study']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02232516,1:20:chronic_disease,Psychiatric illness/social situations that would limit compliance with study requirements,"['Psychiatric' 'illness/social' 'situations' 'that' 'would' 'limit'
 'compliance' 'with' 'study' 'requirements']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02191098,1:20:chronic_disease,Psychiatric illness/social situations that would limit compliance with study requirements,"['Psychiatric' 'illness/social' 'situations' 'that' 'would' 'limit'
 'compliance' 'with' 'study' 'requirements']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00001651,1:20:chronic_disease,"Psychiatric illness or disturbance which, in the assessment of the protocol team, may affect patient safety or compliance","['Psychiatric' 'illness' 'or' 'disturbance' 'which' ',' 'in' 'the'
 'assessment' 'of' 'the' 'protocol' 'team' ',' 'may' 'affect' 'patient'
 'safety' 'or' 'compliance']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02352467,1:6:chronic_disease,"Ulcer of pressure/shear etiology (Stage II, III, and IV, see Appendix 9 for stage definitions)","['Ulcer' 'of' 'pressure/shear' 'etiology' '(' 'Stage' 'II' ',' 'III' ','
 'and' 'IV' ',' 'see' 'Appendix' '9' 'for' 'stage' 'definitions' ')']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02313428,"1:6:chronic_disease,",Ulcer present by history > 4 weeks at time of enrollment,"['Ulcer' 'present' 'by' 'history' '>' '4' 'weeks' 'at' 'time' 'of'
 'enrollment']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02313428,"1:6:chronic_disease,,,,",Ulcer size: 0.6 cm2 to 20 cm2 and has not decreased in size by more than 30% in previous 2 weeks of the enrollment visit,"['Ulcer' 'size' ':' '0.6' 'cm2' 'to' '20' 'cm2' 'and' 'has' 'not'
 'decreased' 'in' 'size' 'by' 'more' 'than' '30' '%' 'in' 'previous' '2'
 'weeks' 'of' 'the' 'enrollment' 'visit']","[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT02312570,28:33:chronic_disease,Medicare/Medicaid eligible Ulcer of pressure/shear etiology,['Medicare/Medicaid' 'eligible' 'Ulcer' 'of' 'pressure/shear' 'etiology'],[0. 0. 2. 0. 0. 0.]
NCT02310633,5:19:chronic_disease,not claustrophobic,['not' 'claustrophobic'],[0. 2.]
NCT02272049,16:30:chronic_disease,Participant is claustrophobic and unable to tolerate the imaging,"['Participant' 'is' 'claustrophobic' 'and' 'unable' 'to' 'tolerate' 'the'
 'imaging']",[0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT02155699,26:40:chronic_disease,people who are extremely claustrophobic,['people' 'who' 'are' 'extremely' 'claustrophobic'],[0. 0. 0. 0. 2.]
NCT01668082,18:32:chronic_disease,"Patients who are claustrophobic or have other contraindications to MRI, such as impanted pacemaker device vascular clips, surgical clips, prosthetic valves, pacemakers, otologic implants","['Patients' 'who' 'are' 'claustrophobic' 'or' 'have' 'other'
 'contraindications' 'to' 'MRI' ',' 'such' 'as' 'impanted' 'pacemaker'
 'device' 'vascular' 'clips' ',' 'surgical' 'clips' ',' 'prosthetic'
 'valves' ',' 'pacemakers' ',' 'otologic' 'implants']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT02232516,1:19:chronic_disease,Cardiac arrhythmia,['Cardiac' 'arrhythmia'],[2. 2.]
NCT01737502,1:19:chronic_disease,Cardiac arrhythmia,['Cardiac' 'arrhythmia'],[2. 2.]
NCT01306045,1:19:chronic_disease,Cardiac arrhythmia,['Cardiac' 'arrhythmia'],[2. 2.]
NCT00670358,1:19:chronic_disease,Cardiac arrhythmia,['Cardiac' 'arrhythmia'],[2. 2.]
NCT02163317,",60:71:treatment",PSA should not be obtained prior to 30 days after stopping finasteride,"['PSA' 'should' 'not' 'be' 'obtained' 'prior' 'to' '30' 'days' 'after'
 'stopping' 'finasteride']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT02163317,"8:19:treatment,",Use of finasteride within 30 days prior to registration,['Use' 'of' 'finasteride' 'within' '30' 'days' 'prior' 'to' 'registration'],[0. 0. 1. 0. 0. 0. 0. 0. 0.]
NCT02064036,"8:19:treatment,",Use of finasteride within 30 days prior to registration,['Use' 'of' 'finasteride' 'within' '30' 'days' 'prior' 'to' 'registration'],[0. 0. 1. 0. 0. 0. 0. 0. 0.]
NCT02064036,",41:52:treatment",within 30 days after discontinuation of finasteride,['within' '30' 'days' 'after' 'discontinuation' 'of' 'finasteride'],[0. 0. 0. 0. 0. 0. 1.]
NCT02111850,13:36:chronic_disease,Symptoms of respiratory dysfunction,['Symptoms' 'of' 'respiratory' 'dysfunction'],[0. 0. 2. 2.]
NCT01993719,13:36:chronic_disease,Symptoms of respiratory dysfunction,['Symptoms' 'of' 'respiratory' 'dysfunction'],[0. 0. 2. 2.]
NCT01967823,13:36:chronic_disease,Symptoms of respiratory dysfunction,['Symptoms' 'of' 'respiratory' 'dysfunction'],[0. 0. 2. 2.]
NCT01174121,13:36:chronic_disease,Symptoms of respiratory dysfunction,['Symptoms' 'of' 'respiratory' 'dysfunction'],[0. 0. 2. 2.]
NCT01776190,32:47:chronic_disease,You do not have a diagnosis of cutaneous lupus,['You' 'do' 'not' 'have' 'a' 'diagnosis' 'of' 'cutaneous' 'lupus'],[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01776190,",40:55:chronic_disease",You have less than two active areas of cutaneous lupus,"['You' 'have' 'less' 'than' 'two' 'active' 'areas' 'of' 'cutaneous'
 'lupus']",[0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01776190,",51:66:chronic_disease",You must be 18 years or older with a diagnosis of cutaneous lupus,"['You' 'must' 'be' '18' 'years' 'or' 'older' 'with' 'a' 'diagnosis' 'of'
 'cutaneous' 'lupus']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01776190,",44:59:chronic_disease",You must have at least two active areas of cutaneous lupus,"['You' 'must' 'have' 'at' 'least' 'two' 'active' 'areas' 'of' 'cutaneous'
 'lupus']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT03183128,28:46:treatment,The requirement of CDI SOC antibiotic therapy,['The' 'requirement' 'of' 'CDI' 'SOC' 'antibiotic' 'therapy'],[0. 0. 0. 0. 0. 1. 1.]
NCT03174834,9:27:treatment,Current antibiotic therapy,['Current' 'antibiotic' 'therapy'],[0. 1. 1.]
NCT02759120,21:39:allergy_name,Contraindicated for antibiotic therapy,['Contraindicated' 'for' 'antibiotic' 'therapy'],[0. 0. 4. 4.]
NCT03180905,32:42:chronic_disease,"Currently not suffering from a concussion or being treated for a concussion, unless enrolled in the subgroup Discriminative Validit","['Currently' 'not' 'suffering' 'from' 'a' 'concussion' 'or' 'being'
 'treated' 'for' 'a' 'concussion' ',' 'unless' 'enrolled' 'in' 'the'
 'subgroup' 'Discriminative' 'Validit']",[0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03170856,"15:25:chronic_disease,",Experienced a concussion within the last 2 weeks,['Experienced' 'a' 'concussion' 'within' 'the' 'last' '2' 'weeks'],[0. 0. 2. 0. 0. 0. 0. 0.]
NCT02772237,"12:22:chronic_disease,",A previous concussion within the last 12 months,['A' 'previous' 'concussion' 'within' 'the' 'last' '12' 'months'],[0. 0. 2. 0. 0. 0. 0. 0.]
NCT03175978,"35:53:treatment,",Confirmed histologic diagnosis on bone marrow biopsy and aspirate within 28 days of trial entry prior to starting cycle 1,"['Confirmed' 'histologic' 'diagnosis' 'on' 'bone' 'marrow' 'biopsy' 'and'
 'aspirate' 'within' '28' 'days' 'of' 'trial' 'entry' 'prior' 'to'
 'starting' 'cycle' '1']",[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00044304,43:61:treatment,dysplastic (spindle-shaped) mast cells on bone marrow biopsy,"['dysplastic' '(' 'spindle-shaped' ')' 'mast' 'cells' 'on' 'bone' 'marrow'
 'biopsy']",[0. 0. 0. 0. 0. 0. 0. 1. 1. 1.]
NCT00044304,",30:48:treatment",dysplastic megakaryocytes on bone marrow biopsy,['dysplastic' 'megakaryocytes' 'on' 'bone' 'marrow' 'biopsy'],[0. 0. 0. 1. 1. 1.]
NCT03170401,1:18:chronic_disease,bowel obstruction,['bowel' 'obstruction'],[2. 2.]
NCT03040726,22:39:chronic_disease,Clinical evidence of bowel obstruction at the time of study enrollment,"['Clinical' 'evidence' 'of' 'bowel' 'obstruction' 'at' 'the' 'time' 'of'
 'study' 'enrollment']",[0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT02419495,33:50:chronic_disease,Evidence of complete or partial bowel obstruction,['Evidence' 'of' 'complete' 'or' 'partial' 'bowel' 'obstruction'],[0. 0. 0. 0. 0. 2. 2.]
NCT03154580,",23:39:chronic_disease",Recent (past 5 years) suicide attempts,['Recent' '(' 'past' '5' 'years' ')' 'suicide' 'attempts'],[0. 0. 0. 0. 0. 0. 2. 2.]
NCT02859142,18:34:chronic_disease,history of major suicide attempts,['history' 'of' 'major' 'suicide' 'attempts'],[0. 0. 0. 2. 2.]
NCT02685358,22:38:chronic_disease,Patients with recent suicide attempts,['Patients' 'with' 'recent' 'suicide' 'attempts'],[0. 0. 0. 2. 2.]
NCT03152058,"1:4:chronic_disease,,",SLE patients requiring prednisone >10 mg/day,['SLE' 'patients' 'requiring' 'prednisone' '>' '10' 'mg/day'],[2. 0. 0. 0. 0. 0. 0.]
NCT02653287,110:113:chronic_disease,"include meeting at least 4 of 11 American College of Rheumatology (ACR) classification criteria for definite SLE, or 3 out of 11 ACR classification criteria with also meeting at least one SLICC criteria","['include' 'meeting' 'at' 'least' '4' 'of' '11' 'American' 'College' 'of'
 'Rheumatology' '(' 'ACR' ')' 'classification' 'criteria' 'for' 'definite'
 'SLE' ',' 'or' '3' 'out' 'of' '11' 'ACR' 'classification' 'criteria'
 'with' 'also' 'meeting' 'at' 'least' 'one' 'SLICC' 'criteria']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02338999,"22:25:chronic_disease,,","Patients with severe SLE at baseline, as quantified as SLEDAI-2K >20","['Patients' 'with' 'severe' 'SLE' 'at' 'baseline' ',' 'as' 'quantified'
 'as' 'SLEDAI-2K' '>' '20']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03144921,8:10:chronic_disease,Have a CP who is defined by the EP as being the unpaid family member who has or will have primary responsibility for providing assistance to the EP,"['Have' 'a' 'CP' 'who' 'is' 'defined' 'by' 'the' 'EP' 'as' 'being' 'the'
 'unpaid' 'family' 'member' 'who' 'has' 'or' 'will' 'have' 'primary'
 'responsibility' 'for' 'providing' 'assistance' 'to' 'the' 'EP']","[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"
NCT02923167,14:16:chronic_disease,Diagnosis of CP with upper-limb impairment,['Diagnosis' 'of' 'CP' 'with' 'upper-limb' 'impairment'],[0. 0. 2. 0. 0. 0.]
NCT02167022,"18:20:chronic_disease,,",The diagnosis of CP is often uncertain under the age of 12 months. The cutoff at 36 months is to have a population of young children when the brain is most plastic and most susceptible to reorganization,"['The' 'diagnosis' 'of' 'CP' 'is' 'often' 'uncertain' 'under' 'the' 'age'
 'of' '12' 'months' '.' 'The' 'cutoff' 'at' '36' 'months' 'is' 'to' 'have'
 'a' 'population' 'of' 'young' 'children' 'when' 'the' 'brain' 'is' 'most'
 'plastic' 'and' 'most' 'susceptible' 'to' 'reorganization']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT03135522,"1:23:chronic_disease,,",Chronic kidney disease (creatinine clearance < 30ml/min),"['Chronic' 'kidney' 'disease' '(' 'creatinine' 'clearance' '<' '30ml/min'
 ')']",[2. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT03054519,"1:23:chronic_disease,,",Chronic kidney disease defined as GFR <45,['Chronic' 'kidney' 'disease' 'defined' 'as' 'GFR' '<' '45'],[2. 2. 2. 0. 0. 0. 0. 0.]
NCT02299414,"1:23:chronic_disease,,,,,,","Chronic kidney disease - including baseline proteinuria (>300mg/24-hr, p/c ratio >0.3, or persistent 1+ proteinuria*) or creatinine >1.2","['Chronic' 'kidney' 'disease' '-' 'including' 'baseline' 'proteinuria' '('
 '>' '300mg/24-hr' ',' 'p/c' 'ratio' '>' '0.3' ',' 'or' 'persistent' '1+'
 'proteinuria' '*' ')' 'or' 'creatinine' '>' '1.2']","[2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT03125902,"5:8:chronic_disease,",The HBV DNA test will be performed only for patients who have a positive HBcAb test,"['The' 'HBV' 'DNA' 'test' 'will' 'be' 'performed' 'only' 'for' 'patients'
 'who' 'have' 'a' 'positive' 'HBcAb' 'test']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02451423,1:4:chronic_disease,"HBV DNA must be obtained in these patients prior to Cycle 1, Day 1, but detection of HBV DNA in these patients will not exclude study participation","['HBV' 'DNA' 'must' 'be' 'obtained' 'in' 'these' 'patients' 'prior' 'to'
 'Cycle' '1' ',' 'Day' '1' ',' 'but' 'detection' 'of' 'HBV' 'DNA' 'in'
 'these' 'patients' 'will' 'not' 'exclude' 'study' 'participation']","[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT02320292,42:45:chronic_disease,"Subjects who are seropositive because of HBV vaccination are eligible (HBV surface antibody positive, HBV core antibody negative, and HBV surface antigen negative)","['Subjects' 'who' 'are' 'seropositive' 'because' 'of' 'HBV' 'vaccination'
 'are' 'eligible' '(' 'HBV' 'surface' 'antibody' 'positive' ',' 'HBV'
 'core' 'antibody' 'negative' ',' 'and' 'HBV' 'surface' 'antigen'
 'negative' ')']","[0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT03114319,32:48:treatment,"Must have progressed following standard therapy, or for whom, in the opinion of the Investigator","['Must' 'have' 'progressed' 'following' 'standard' 'therapy' ',' 'or'
 'for' 'whom' ',' 'in' 'the' 'opinion' 'of' 'the' 'Investigator']",[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02379520,30:46:treatment,patient is unable to receive standard therapy,['patient' 'is' 'unable' 'to' 'receive' 'standard' 'therapy'],[0. 0. 0. 0. 0. 1. 1.]
NCT02020707,"7:23:treatment,",Known standard therapy for the patient's disease that is potentially curative or definitely capable of extending life expectancy,"['Known' 'standard' 'therapy' 'for' 'the' 'patient' ""'s"" 'disease' 'that'
 'is' 'potentially' 'curative' 'or' 'definitely' 'capable' 'of'
 'extending' 'life' 'expectancy']",[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03105362,"20:34:treatment,",Patients receiving IV antibiotics within the previous 72h,['Patients' 'receiving' 'IV' 'antibiotics' 'within' 'the' 'previous' '72h'],[0. 0. 1. 1. 0. 0. 0. 0.]
NCT02358187,"22:36:treatment,",Patients must be off IV antibiotics for at least 7 days prior to registration,"['Patients' 'must' 'be' 'off' 'IV' 'antibiotics' 'for' 'at' 'least' '7'
 'days' 'prior' 'to' 'registration']",[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02270970,21:35:treatment,Infection requiring IV antibiotics within a month of screening,"['Infection' 'requiring' 'IV' 'antibiotics' 'within' 'a' 'month' 'of'
 'screening']",[0. 0. 1. 1. 0. 0. 0. 0. 0.]
NCT03100435,"28:48:treatment,",Subjects with a history of antibiotic treatment within the last six months,"['Subjects' 'with' 'a' 'history' 'of' 'antibiotic' 'treatment' 'within'
 'the' 'last' 'six' 'months']",[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
NCT02213575,"1:21:treatment,",antibiotic treatment within 2 months of study enrollment,['antibiotic' 'treatment' 'within' '2' 'months' 'of' 'study' 'enrollment'],[1. 1. 0. 0. 0. 0. 0. 0.]
NCT01595529,60:80:treatment,A child who has started Day 6 of the originally prescribed antibiotic treatment,"['A' 'child' 'who' 'has' 'started' 'Day' '6' 'of' 'the' 'originally'
 'prescribed' 'antibiotic' 'treatment']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT03093272,1:16:cancer,Prostate cancer progression on or since last treatment as documented by PSA rise or bone progression according to PCWG2 or soft tissue radiographic progression according to RECIST criteria Version 1.1,"['Prostate' 'cancer' 'progression' 'on' 'or' 'since' 'last' 'treatment'
 'as' 'documented' 'by' 'PSA' 'rise' 'or' 'bone' 'progression' 'according'
 'to' 'PCWG2' 'or' 'soft' 'tissue' 'radiographic' 'progression'
 'according' 'to' 'RECIST' 'criteria' 'Version' '1.1']","[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02169089,11:26:cancer,localized Prostate cancer,['localized' 'Prostate' 'cancer'],[0. 3. 3.]
NCT00924027,1:16:cancer,Prostate cancer,['Prostate' 'cancer'],[3. 3.]
NCT03085485,21:39:chronic_disease,Exhibit symptoms of chronic bronchitis as defined by the Medical Research Council,"['Exhibit' 'symptoms' 'of' 'chronic' 'bronchitis' 'as' 'defined' 'by'
 'the' 'Medical' 'Research' 'Council']",[0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02588326,1:19:chronic_disease,chronic bronchitis,['chronic' 'bronchitis'],[2. 2.]
NCT02416102,23:41:chronic_disease,"Clinical diagnosis of chronic bronchitis, defined as productive cough","['Clinical' 'diagnosis' 'of' 'chronic' 'bronchitis' ',' 'defined' 'as'
 'productive' 'cough']",[0. 0. 0. 2. 2. 0. 0. 0. 0. 0.]
NCT03068780,"8:28:treatment,",Use of systemic antibiotics for wound-related infections within 7 days prior to enrolment,"['Use' 'of' 'systemic' 'antibiotics' 'for' 'wound-related' 'infections'
 'within' '7' 'days' 'prior' 'to' 'enrolment']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02075671,"8:28:treatment,",Use of systemic antibiotics within 1 month prior to Visit 1,"['Use' 'of' 'systemic' 'antibiotics' 'within' '1' 'month' 'prior' 'to'
 'Visit' '1']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT01631617,"8:28:treatment,",Use of systemic antibiotics in 12 months preceding baseline sampling,"['Use' 'of' 'systemic' 'antibiotics' 'in' '12' 'months' 'preceding'
 'baseline' 'sampling']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
NCT03060473,1:16:chronic_disease,pulmonary edema,['pulmonary' 'edema'],[2. 2.]
NCT02178566,12:27:chronic_disease,History of pulmonary edema,['History' 'of' 'pulmonary' 'edema'],[0. 0. 2. 2.]
NCT01239160,14:29:chronic_disease,Diagnosis of pulmonary edema,['Diagnosis' 'of' 'pulmonary' 'edema'],[0. 0. 2. 2.]
NCT03054519,"1:22:chronic_disease,,,",Chronic liver disease defined as two or more hepatic function tests >2.0 times the upper limit of normal,"['Chronic' 'liver' 'disease' 'defined' 'as' 'two' 'or' 'more' 'hepatic'
 'function' 'tests' '>' '2.0' 'times' 'the' 'upper' 'limit' 'of' 'normal']",[2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02700451,1:22:chronic_disease,Chronic liver disease,['Chronic' 'liver' 'disease'],[2. 2. 2.]
NCT00904046,1:22:chronic_disease,Chronic liver disease,['Chronic' 'liver' 'disease'],[2. 2. 2.]
NCT03044054,",,,102:112:treatment",Patient's fibroadenoma size is greater or equal to 0.2 cc and less than 10 cc in volume (measured by ultrasound on the day of the procedure),"['Patient' ""'s"" 'fibroadenoma' 'size' 'is' 'greater' 'or' 'equal' 'to'
 '0.2' 'cc' 'and' 'less' 'than' '10' 'cc' 'in' 'volume' '(' 'measured'
 'by' 'ultrasound' 'on' 'the' 'day' 'of' 'the' 'procedure' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0.]"
NCT02353819,8:18:treatment,repeat ultrasound measurement after hormone downsizing,['repeat' 'ultrasound' 'measurement' 'after' 'hormone' 'downsizing'],[0. 1. 0. 0. 0. 0.]
NCT01626079,",,47:57:treatment",Severe symptomatic carotid stenosis (> 70% by ultrasound),"['Severe' 'symptomatic' 'carotid' 'stenosis' '(' '>' '70' '%' 'by'
 'ultrasound' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
NCT03038269,"1:8:chronic_disease,,",Seizure beyond age 2,['Seizure' 'beyond' 'age' '2'],[2. 0. 0. 0.]
NCT02843646,1:8:chronic_disease,Seizure history interfering with use of functional electrical stimulation as verified by their MD,"['Seizure' 'history' 'interfering' 'with' 'use' 'of' 'functional'
 'electrical' 'stimulation' 'as' 'verified' 'by' 'their' 'MD']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02531880,1:8:chronic_disease,"Seizure focus localization will be determined by standard clinical, neurophysiologic, and imaging studies. Prior or concurrent enrollment in 18-N-0066 is required","['Seizure' 'focus' 'localization' 'will' 'be' 'determined' 'by' 'standard'
 'clinical' ',' 'neurophysiologic' ',' 'and' 'imaging' 'studies' '.'
 'Prior' 'or' 'concurrent' 'enrollment' 'in' '18-N-0066' 'is' 'required']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03029442,14:26:chronic_disease,Diagnosis of Hypocalcemia,['Diagnosis' 'of' 'Hypocalcemia'],[0. 0. 2.]
NCT02903446,1:13:chronic_disease,Hypocalcemia,['Hypocalcemia'],[2.]
NCT01983475,14:26:chronic_disease,Diagnosis of Hypocalcemia,['Diagnosis' 'of' 'Hypocalcemia'],[0. 0. 2.]
NCT03016351,"1:15:chronic_disease,,,,","Hyperlipidemia, with an LDL-C >159 mg/dL and /or total-C >229 mg/dL","['Hyperlipidemia' ',' 'with' 'an' 'LDL-C' '>' '159' 'mg/dL' 'and' '/or'
 'total-C' '>' '229' 'mg/dL']",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
