ID,tags,text,tokens,ner_tags
NCT02656706,42:60:chronic_disease,"Subjects with active, known or suspected autoimmune disease","['Subjects' 'with' 'active' ',' 'known' 'or' 'suspected' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02635360,"23:41:chronic_disease,",Subject has an active autoimmune disease in the past 2 years,"['Subject' 'has' 'an' 'active' 'autoimmune' 'disease' 'in' 'the' 'past'
 '2' 'years']",[0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0.]
NCT02592551,"28:46:chronic_disease,",Active or prior documented autoimmune disease within the past 2 years,"['Active' 'or' 'prior' 'documented' 'autoimmune' 'disease' 'within' 'the'
 'past' '2' 'years']",[0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0.]
NCT02553642,22:40:chronic_disease,"Subjects with active autoimmune disease, symptoms or conditions","['Subjects' 'with' 'active' 'autoimmune' 'disease' ',' 'symptoms' 'or'
 'conditions']",[0. 0. 0. 2. 2. 0. 0. 0. 0.]
NCT02536794,38:56:chronic_disease,Patients with a history of or active autoimmune disease,['Patients' 'with' 'a' 'history' 'of' 'or' 'active' 'autoimmune' 'disease'],[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02520791,43:61:chronic_disease,"Patients with active, known, or suspected autoimmune disease","['Patients' 'with' 'active' ',' 'known' ',' 'or' 'suspected' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02519322,42:60:chronic_disease,"Subjects with active, known or suspected autoimmune disease","['Subjects' 'with' 'active' ',' 'known' 'or' 'suspected' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02502708,8:26:chronic_disease,Active autoimmune disease,['Active' 'autoimmune' 'disease'],[0. 2. 2.]
NCT02477826,45:63:chronic_disease,"Subjects with an active, known or suspected autoimmune disease","['Subjects' 'with' 'an' 'active' ',' 'known' 'or' 'suspected' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02454010,1:19:chronic_disease,autoimmune disease,['autoimmune' 'disease'],[2. 2.]
NCT02452268,12:30:chronic_disease,History of autoimmune disease,['History' 'of' 'autoimmune' 'disease'],[0. 0. 2. 2.]
NCT02439450,28:46:chronic_disease,"Active, known or suspected autoimmune disease","['Active' ',' 'known' 'or' 'suspected' 'autoimmune' 'disease']",[0. 0. 0. 0. 0. 2. 2.]
NCT02419495,45:63:chronic_disease,"subjects with an active, known or suspected autoimmune disease","['subjects' 'with' 'an' 'active' ',' 'known' 'or' 'suspected' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02401074,1:19:chronic_disease,autoimmune disease,['autoimmune' 'disease'],[2. 2.]
NCT02350764,45:63:chronic_disease,Patients with known or suspected history of autoimmune disease,"['Patients' 'with' 'known' 'or' 'suspected' 'history' 'of' 'autoimmune'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02323126,53:71:chronic_disease,"any known or suspected, current or past history of, autoimmune disease","['any' 'known' 'or' 'suspected' ',' 'current' 'or' 'past' 'history' 'of'
 ',' 'autoimmune' 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02259621,66:84:chronic_disease,"Subjects are excluded if they have an active, known or suspected autoimmune disease","['Subjects' 'are' 'excluded' 'if' 'they' 'have' 'an' 'active' ',' 'known'
 'or' 'suspected' 'autoimmune' 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01928576,31:49:chronic_disease,Any active history of a known autoimmune disease,['Any' 'active' 'history' 'of' 'a' 'known' 'autoimmune' 'disease'],[0. 0. 0. 0. 0. 0. 2. 2.]
NCT01174121,24:42:chronic_disease,History of major organ autoimmune disease,['History' 'of' 'major' 'organ' 'autoimmune' 'disease'],[0. 0. 0. 0. 2. 2.]
NCT03169543,9:19:chronic_disease,Current depression as assessed on the HDRS-17 (for depressed group only),"['Current' 'depression' 'as' 'assessed' 'on' 'the' 'HDRS-17' '(' 'for'
 'depressed' 'group' 'only' ')']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03107039,14:24:chronic_disease,Experiencing depression symptoms and generally healthy,['Experiencing' 'depression' 'symptoms' 'and' 'generally' 'healthy'],[0. 2. 0. 0. 0. 0.]
NCT03088592,"47:57:chronic_disease,,",Currently uncontrolled clinically significant depression (BDI>20),"['Currently' 'uncontrolled' 'clinically' 'significant' 'depression' '('
 'BDI' '>' '20' ')']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
NCT03034564,19:29:chronic_disease,Poorly controlled depression,['Poorly' 'controlled' 'depression'],[0. 0. 2.]
NCT02979327,1:11:chronic_disease,depression,['depression'],[2.]
NCT02964182,30:40:chronic_disease,Certain medications to treat depression,['Certain' 'medications' 'to' 'treat' 'depression'],[0. 0. 0. 0. 2.]
NCT02880215,21:31:chronic_disease,moderate or greater depression symptoms,['moderate' 'or' 'greater' 'depression' 'symptoms'],[0. 0. 0. 2. 0.]
NCT02809677,9:19:chronic_disease,current depression secondary to substances or general medical condition,"['current' 'depression' 'secondary' 'to' 'substances' 'or' 'general'
 'medical' 'condition']",[0. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02721537,12:22:chronic_disease,History of depression preceding a concussion,['History' 'of' 'depression' 'preceding' 'a' 'concussion'],[0. 0. 2. 0. 0. 0.]
NCT02674529,22:32:chronic_disease,history of resistant depression,['history' 'of' 'resistant' 'depression'],[0. 0. 0. 2.]
NCT02627495,"23:33:chronic_disease,,",Suffering from severe depression (as defined by a score of >30 in the Beck Depression Inventory),"['Suffering' 'from' 'severe' 'depression' '(' 'as' 'defined' 'by' 'a'
 'score' 'of' '>' '30' 'in' 'the' 'Beck' 'Depression' 'Inventory' ')']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02615353,11:21:chronic_disease,Diagnosed depression or other condition that may impact QoL,"['Diagnosed' 'depression' 'or' 'other' 'condition' 'that' 'may' 'impact'
 'QoL']",[0. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02570672,"11:21:chronic_disease,,",Untreated depression or Geriatric Depression Scale score on 15-item scale >7,"['Untreated' 'depression' 'or' 'Geriatric' 'Depression' 'Scale' 'score'
 'on' '15-item' 'scale' '>' '7']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02565199,"9:19:chronic_disease,,",Current depression (score more than 7 on the Hamilton Depression Rating Scale (HDRS)),"['Current' 'depression' '(' 'score' 'more' 'than' '7' 'on' 'the'
 'Hamilton' 'Depression' 'Rating' 'Scale' '(' 'HDRS' ')' ')']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02565199,"12:22:chronic_disease,,",No current depression (score less than 7 on the Hamilton Depression Rating Scale (HDRS)),"['No' 'current' 'depression' '(' 'score' 'less' 'than' '7' 'on' 'the'
 'Hamilton' 'Depression' 'Rating' 'Scale' '(' 'HDRS' ')' ')']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02565199,"12:22:chronic_disease,,",No current depression (score less than a 7 on the Hamilton Depression Rating Scale (HDRS)),"['No' 'current' 'depression' '(' 'score' 'less' 'than' 'a' '7' 'on' 'the'
 'Hamilton' 'Depression' 'Rating' 'Scale' '(' 'HDRS' ')' ')']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02466126,46:56:chronic_disease,must have clinically significant symptoms of depression,['must' 'have' 'clinically' 'significant' 'symptoms' 'of' 'depression'],[0. 0. 0. 0. 0. 0. 2.]
NCT02440815,22:32:chronic_disease,Moderate severity of depression using the Hamilton Depression Rating Scale,"['Moderate' 'severity' 'of' 'depression' 'using' 'the' 'Hamilton'
 'Depression' 'Rating' 'Scale']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT02339233,27:37:chronic_disease,no clinically significant depression,['no' 'clinically' 'significant' 'depression'],[0. 0. 0. 2.]
NCT02230605,"8:18:chronic_disease,,",Active depression as indicated by Geriatric Depression Scale screening test (score ≥ 10),"['Active' 'depression' 'as' 'indicated' 'by' 'Geriatric' 'Depression'
 'Scale' 'screening' 'test' '(' 'score' '≥' '10' ')']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02131467,8:18:chronic_disease,Active depression,['Active' 'depression'],[0. 2.]
NCT02104349,15:25:chronic_disease,Patients with depression (established during the screening questionnaire),"['Patients' 'with' 'depression' '(' 'established' 'during' 'the'
 'screening' 'questionnaire' ')']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02013492,25:35:chronic_disease,Patients with worsening depression that has not been addressed clinically,"['Patients' 'with' 'worsening' 'depression' 'that' 'has' 'not' 'been'
 'addressed' 'clinically']",[0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
NCT01948739,11:21:chronic_disease,Untreated depression that may affect motivation to participate in the study,"['Untreated' 'depression' 'that' 'may' 'affect' 'motivation' 'to'
 'participate' 'in' 'the' 'study']",[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01770587,14:24:chronic_disease,Diagnosis of depression,['Diagnosis' 'of' 'depression'],[0. 0. 2.]
NCT01742182,"13:23:chronic_disease,,",Presence of depression defined as the Beck Depression Inventory (BDI) score >14,"['Presence' 'of' 'depression' 'defined' 'as' 'the' 'Beck' 'Depression'
 'Inventory' '(' 'BDI' ')' 'score' '>' '14']",[0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01614990,8:18:chronic_disease,Severe depression as determined by the investigator,['Severe' 'depression' 'as' 'determined' 'by' 'the' 'investigator'],[0. 2. 0. 0. 0. 0. 0.]
NCT01433315,21:31:chronic_disease,Those found to have depression on a depression screening tool (BDI-II),"['Those' 'found' 'to' 'have' 'depression' 'on' 'a' 'depression'
 'screening' 'tool' '(' 'BDI-II' ')']",[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00183482,53:63:chronic_disease,Families with at least one parent with a history of depression during the life of his or her child,"['Families' 'with' 'at' 'least' 'one' 'parent' 'with' 'a' 'history' 'of'
 'depression' 'during' 'the' 'life' 'of' 'his' 'or' 'her' 'child']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03181893,61:76:treatment,"failed at least 1 standard of care systemic treatment, (eg, corticosteroids)","['failed' 'at' 'least' '1' 'standard' 'of' 'care' 'systemic' 'treatment'
 ',' '(' 'eg' ',' 'corticosteroids' ')']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
NCT03113760,36:51:treatment,Patients receiving stable doses of corticosteroids,['Patients' 'receiving' 'stable' 'doses' 'of' 'corticosteroids'],[0. 0. 0. 0. 0. 1.]
NCT03067571,"35:50:treatment,,","has received a cumulative dose of corticosteroids more than the equivalent of >= 140 mg of prednisone within the 2 week period before cycle 1, day 1","['has' 'received' 'a' 'cumulative' 'dose' 'of' 'corticosteroids' 'more'
 'than' 'the' 'equivalent' 'of' '>' '=' '140' 'mg' 'of' 'prednisone'
 'within' 'the' '2' 'week' 'period' 'before' 'cycle' '1' ',' 'day' '1']","[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT02918981,1:16:treatment,corticosteroids,['corticosteroids'],[1.]
NCT02819635,1:16:treatment,corticosteroids,['corticosteroids'],[1.]
NCT02811679,"22:37:treatment,",Therapeutic doses of corticosteroids within 14 days prior to study entry,"['Therapeutic' 'doses' 'of' 'corticosteroids' 'within' '14' 'days' 'prior'
 'to' 'study' 'entry']",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT02776761,"5:20:treatment,,","For corticosteroids, this will mean prednisone, or equivalent, greater than or equal to 0.5 mg/kg/day","['For' 'corticosteroids' ',' 'this' 'will' 'mean' 'prednisone' ',' 'or'
 'equivalent' ',' 'greater' 'than' 'or' 'equal' 'to' '0.5' 'mg/kg/day']",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02682407,"54:69:treatment,","For subjects in Cohort 2 and Cohort 3, have received corticosteroids within the 3 months prior to screening","['For' 'subjects' 'in' 'Cohort' '2' 'and' 'Cohort' '3' ',' 'have'
 'received' 'corticosteroids' 'within' 'the' '3' 'months' 'prior' 'to'
 'screening']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT02527421,",75:90:treatment",Use within 30 days prior to the Screening Visit of any product containing corticosteroids,"['Use' 'within' '30' 'days' 'prior' 'to' 'the' 'Screening' 'Visit' 'of'
 'any' 'product' 'containing' 'corticosteroids']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT02508311,18:33:treatment,Currently taking corticosteroids,['Currently' 'taking' 'corticosteroids'],[0. 0. 1.]
NCT02488967,50:65:treatment,Conditions that would prohibit administration of corticosteroids,"['Conditions' 'that' 'would' 'prohibit' 'administration' 'of'
 'corticosteroids']",[0. 0. 0. 0. 0. 0. 1.]
NCT02469519,19:34:treatment,Already receiving corticosteroids for another condition,['Already' 'receiving' 'corticosteroids' 'for' 'another' 'condition'],[0. 0. 1. 0. 0. 0.]
NCT02469519,46:61:treatment,Any contraindications to the maternal use of corticosteroids,"['Any' 'contraindications' 'to' 'the' 'maternal' 'use' 'of'
 'corticosteroids']",[0. 0. 0. 0. 0. 0. 0. 1.]
NCT02340169,27:42:allergy_name,Allergy or sensitivity to corticosteroids or any drug hypersensitivity or intolerance that would compromise patient safety or study results,"['Allergy' 'or' 'sensitivity' 'to' 'corticosteroids' 'or' 'any' 'drug'
 'hypersensitivity' 'or' 'intolerance' 'that' 'would' 'compromise'
 'patient' 'safety' 'or' 'study' 'results']",[0. 0. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02336451,54:69:treatment,Patient is receiving unstable or increasing doses of corticosteroids,"['Patient' 'is' 'receiving' 'unstable' 'or' 'increasing' 'doses' 'of'
 'corticosteroids']",[0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT02321501,33:48:treatment,Unstable or increasing doses of corticosteroids,['Unstable' 'or' 'increasing' 'doses' 'of' 'corticosteroids'],[0. 0. 0. 0. 0. 1.]
NCT02304458,35:50:treatment,Patients requiring daily systemic corticosteroids,['Patients' 'requiring' 'daily' 'systemic' 'corticosteroids'],[0. 0. 0. 0. 1.]
NCT02272218,"40:55:treatment,",any clinical disorder requiring use of corticosteroids within one week of visit,"['any' 'clinical' 'disorder' 'requiring' 'use' 'of' 'corticosteroids'
 'within' 'one' 'week' 'of' 'visit']",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
NCT02236000,63:78:treatment,Conditions that would prohibit intermittent administration of corticosteroids for T-DM1 premedication,"['Conditions' 'that' 'would' 'prohibit' 'intermittent' 'administration'
 'of' 'corticosteroids' 'for' 'T-DM1' 'premedication']",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
NCT02146924,15:30:treatment,Dependence on corticosteroids,['Dependence' 'on' 'corticosteroids'],[0. 0. 1.]
NCT02057133,48:63:treatment,Participants may be receiving a stable dose of corticosteroids,"['Participants' 'may' 'be' 'receiving' 'a' 'stable' 'dose' 'of'
 'corticosteroids']",[0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT02043548,121:136:treatment,"there are complications or circumstances that, in the clinical site investigator's opinion, necessitate the tapering of corticosteroids","['there' 'are' 'complications' 'or' 'circumstances' 'that' ',' 'in' 'the'
 'clinical' 'site' 'investigator' ""'s"" 'opinion' ',' 'necessitate' 'the'
 'tapering' 'of' 'corticosteroids']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT01851694,"13:28:treatment,",intravenous corticosteroids within 6 weeks of study,['intravenous' 'corticosteroids' 'within' '6' 'weeks' 'of' 'study'],[0. 1. 0. 0. 0. 0. 0.]
NCT01817751,"29:44:treatment,",Fixed or decreasing dose of corticosteroids (or no corticosteroids) for at least 1 week prior to cycle 1 day 1,"['Fixed' 'or' 'decreasing' 'dose' 'of' 'corticosteroids' '(' 'or' 'no'
 'corticosteroids' ')' 'for' 'at' 'least' '1' 'week' 'prior' 'to' 'cycle'
 '1' 'day' '1']",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01793519,"43:58:treatment,",Treated with intramuscular or intravenous corticosteroids in the last 6 months for RA activity,"['Treated' 'with' 'intramuscular' 'or' 'intravenous' 'corticosteroids'
 'in' 'the' 'last' '6' 'months' 'for' 'RA' 'activity']",[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01631617,"16:31:treatment,","Use of topical corticosteroids on all intended sampling sites within 7 days, prior to baseline sampling","['Use' 'of' 'topical' 'corticosteroids' 'on' 'all' 'intended' 'sampling'
 'sites' 'within' '7' 'days' ',' 'prior' 'to' 'baseline' 'sampling']",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT00720785,19:34:treatment,Concurrent use of corticosteroids,['Concurrent' 'use' 'of' 'corticosteroids'],[0. 0. 0. 1.]
NCT03148795,24:46:chronic_disease,Clinically significant cardiovascular disease,['Clinically' 'significant' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT03104699,39:61:chronic_disease,"Clinically significant (i.e., active) cardiovascular disease","['Clinically' 'significant' '(' 'i.e.' ',' 'active' ')' 'cardiovascular'
 'disease']",[0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT03071393,1:23:chronic_disease,cardiovascular disease,['cardiovascular' 'disease'],[2. 2.]
NCT03037385,39:61:chronic_disease,"Clinically significant, uncontrolled, cardiovascular disease","['Clinically' 'significant' ',' 'uncontrolled' ',' 'cardiovascular'
 'disease']",[0. 0. 0. 0. 0. 2. 2.]
NCT02937272,25:47:chronic_disease,Have moderate or severe cardiovascular disease,['Have' 'moderate' 'or' 'severe' 'cardiovascular' 'disease'],[0. 0. 0. 0. 2. 2.]
NCT02913612,29:51:chronic_disease,"Hemodynamically significant cardiovascular disease, as determined by the investigator","['Hemodynamically' 'significant' 'cardiovascular' 'disease' ',' 'as'
 'determined' 'by' 'the' 'investigator']",[0. 0. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT02881515,12:34:chronic_disease,history of cardiovascular disease,['history' 'of' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT02881242,24:46:chronic_disease,Clinically significant cardiovascular disease,['Clinically' 'significant' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT02857283,23:45:chronic_disease,including significant cardiovascular disease,['including' 'significant' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT02741180,18:40:chronic_disease,History of prior cardiovascular disease or significant risk factors,"['History' 'of' 'prior' 'cardiovascular' 'disease' 'or' 'significant'
 'risk' 'factors']",[0. 0. 0. 2. 2. 0. 0. 0. 0.]
NCT02728336,16:38:chronic_disease,No significant cardiovascular disease or risk factors,['No' 'significant' 'cardiovascular' 'disease' 'or' 'risk' 'factors'],[0. 0. 2. 2. 0. 0. 0.]
NCT02663908,12:34:chronic_disease,Predefined cardiovascular disease,['Predefined' 'cardiovascular' 'disease'],[0. 2. 2.]
NCT02607917,12:34:chronic_disease,History of cardiovascular disease,['History' 'of' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT02562755,13:35:chronic_disease,Symptomatic cardiovascular disease,['Symptomatic' 'cardiovascular' 'disease'],[0. 2. 2.]
NCT02519322,29:51:chronic_disease,Uncontrolled or significant cardiovascular disease,['Uncontrolled' 'or' 'significant' 'cardiovascular' 'disease'],[0. 0. 0. 2. 2.]
NCT02514070,51:73:chronic_disease,"Subject must be healthy, with no known history of cardiovascular disease","['Subject' 'must' 'be' 'healthy' ',' 'with' 'no' 'known' 'history' 'of'
 'cardiovascular' 'disease']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT02488057,1:23:chronic_disease,cardiovascular disease,['cardiovascular' 'disease'],[2. 2.]
NCT02452008,25:47:chronic_disease,Have moderate or severe cardiovascular disease,['Have' 'moderate' 'or' 'severe' 'cardiovascular' 'disease'],[0. 0. 0. 0. 2. 2.]
NCT02425566,1:23:chronic_disease,cardiovascular disease,['cardiovascular' 'disease'],[2. 2.]
NCT02278198,12:34:chronic_disease,History of cardiovascular disease that may adversely affect patient participation at the discretion of the primary investigator,"['History' 'of' 'cardiovascular' 'disease' 'that' 'may' 'adversely'
 'affect' 'patient' 'participation' 'at' 'the' 'discretion' 'of' 'the'
 'primary' 'investigator']",[0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02203695,24:46:chronic_disease,Clinically significant cardiovascular disease,['Clinically' 'significant' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT02061761,29:51:chronic_disease,Uncontrolled or significant cardiovascular disease,['Uncontrolled' 'or' 'significant' 'cardiovascular' 'disease'],[0. 0. 0. 2. 2.]
NCT02048852,12:34:chronic_disease,history of cardiovascular disease,['history' 'of' 'cardiovascular' 'disease'],[0. 0. 2. 2.]
NCT01920061,29:51:chronic_disease,Uncontrolled or significant cardiovascular disease,['Uncontrolled' 'or' 'significant' 'cardiovascular' 'disease'],[0. 0. 0. 2. 2.]
